正常合闸,正常分闸,虚假合闸,分闸不彻底,储能弹簧卡涩,操作机构卡涩,合闸螺栓松动,分闸螺栓松动
4.832458496,-4.596252441,1.06048584,-9.999084473,4.032897949,2.563171387,-0.050354004,0.059509277
3.471374512,-7.033996582,1.657409668,-9.999084473,6.180114746,2.724304199,-0.05279541,0.12298584
0.130310059,-9.898986816,2.649841309,-9.999084473,6.52557373,2.22869873,-0.066223145,0.43548584
-1.039123535,-9.999084473,3.025817871,-9.999084473,4.965515137,2.342224121,-0.071105957,0.143737793
-2.648010254,-9.999084473,3.457946777,-9.999084473,3.132019043,2.93548584,-0.051574707,-0.522766113
-3.727111816,-9.999084473,3.518981934,-9.999084473,1.686706543,3.54095459,-0.035705566,-0.680236816
-3.974914551,-9.441223145,2.636413574,-9.999084473,1.067810059,3.826599121,-0.045471191,-0.342102051
-5.183410645,-9.156799316,1.261901855,-9.999084473,1.101989746,3.686218262,-0.046691895,0.032653809
-5.321350098,-9.999084473,0.144958496,-9.999084473,1.413269043,3.515319824,-0.023498535,0.035095215
-3.691711426,-6.725158691,-0.016174316,-5.34942627,2.117614746,3.149108887,-0.005187988,-0.117492676
-1.959533691,-0.298156738,0.561218262,-5.168762207,3.089294434,2.553405762,-0.001525879,0.06439209
-1.655578613,-2.319641113,1.565856934,-8.501281738,3.59588623,2.311706543,-0.000305176,0.033874512
-1.907043457,-6.998596191,1.631774902,-9.165344238,2.903747559,2.317810059,0.007019043,-0.420227051
-0.146789551,-9.64630127,0.555114746,-8.185119629,0.926208496,1.716003418,0.033874512,-0.530090332
2.11517334,-9.999084473,-0.346984863,-6.555480957,-0.771789551,0.816345215,0.069274902,0.124206543
0.50994873,-9.999084473,-1.157531738,-8.387756348,-0.279846191,0.657653809,0.075378418,0.84197998
-1.473693848,-9.999084473,-1.319885254,-9.21295166,0.828552246,0.805358887,0.06072998,0.710144043
0.600280762,-9.999084473,-0.633850098,-2.580871582,-0.055236816,0.643005371,0.048522949,-0.094299316
1.510925293,-9.999084473,-0.239562988,5.434265137,-1.742248535,0.57220459,0.033874512,-0.924377441
2.102966309,-9.999084473,-0.216369629,3.315124512,-2.193908691,0.680847168,0.015563965,-1.387023926
4.507751465,-9.999084473,-0.40802002,-3.683166504,-2.535705566,0.812683105,0.010681152,-0.77545166
4.308776855,-9.999084473,-1.172180176,-4.552307129,-2.917785645,1.535339355,0.022888184,0.076599121
3.407897949,-9.999084473,-1.858215332,1.674499512,-1.889953613,2.835388184,0.026550293,-0.093078613
4.897155762,-9.999084473,-1.596984863,7.852478027,-0.803527832,3.296813965,-0.034484863,-0.54473877
5.872497559,-9.999084473,-1.026916504,6.104431152,-1.45904541,2.843933105,-0.187072754,-0.971984863
5.413513184,-9.999084473,-0.690002441,-2.63458252,-2.901916504,2.718200684,-0.304260254,-1.570129395
4.012145996,-9.999084473,-0.051574707,-9.004211426,-4.198303223,3.106384277,-0.249328613,-1.308898926
1.066589355,-9.999084473,0.024108887,-7.744445801,-4.852600098,3.785095215,-0.13458252,-0.094299316
-0.31036377,-9.999084473,-0.952453613,-1.717834473,-4.117736816,4.55657959,-0.15045166,0.208435059
0.616149902,-9.999084473,-2.125549316,-3.204650879,-3.08380127,4.823913574,-0.211486816,-0.698547363
-0.97442627,-9.999084473,-3.085021973,-4.686584473,-2.379455566,4.639587402,-0.141906738,-0.89630127
-3.382873535,-9.999084473,-3.054504395,1.221618652,-1.16973877,4.765319824,0.014343262,-0.303039551
-2.700500488,-9.999084473,-2.251281738,3.017272949,-0.690002441,5.198669434,0.102233887,-0.068664551
-0.515441895,-9.999084473,-2.629699707,-3.204650879,-1.761779785,5.401306152,0.088806152,-0.127258301
0.612487793,-9.999084473,-3.979797363,-8.144836426,-2.218322754,5.08392334,0.105895996,-0.34576416
0.144958496,-9.999084473,-4.458312988,-9.404602051,-1.55670166,4.080505371,0.213317871,-0.52154541
0.785827637,-9.999084473,-4.492492676,-9.999084473,-1.008605957,2.940368652,0.289001465,-0.517883301
2.416687012,-5.07598877,-4.695129395,-9.999084473,0.221862793,2.377624512,0.245056152,-0.566711426
1.971130371,2.185974121,-3.90045166,-9.950256348,1.797790527,2.29095459,0.144958496,-1.007385254
0.774841309,-0.337219238,-2.936096191,-8.066711426,1.691589355,2.022399902,0.039978027,-1.69342041
2.200622559,-6.063537598,-3.282775879,-9.999084473,0.662536621,1.592712402,-0.077209473,-1.659240723
3.945007324,-9.183654785,-3.08013916,-9.999084473,-0.086975098,1.377868652,-0.112609863,-0.906066895
2.897644043,-9.999084473,-1.988830566,-9.324035645,-0.893859863,1.376647949,-0.047912598,-0.323791504
2.211608887,-9.999084473,-2.253723145,0.088806152,-1.230773926,1.654968262,-0.010070801,-0.320129395
2.422790527,-9.999084473,-2.78717041,9.999694824,-0.692443848,1.990661621,0.020446777,-1.085510254
3.356628418,-9.999084473,-1.703186035,9.999694824,-0.392150879,1.770935059,0.079040527,-1.681213379
4.853210449,-9.999084473,-0.527648926,3.354187012,-0.221252441,1.504821777,0.022888184,-1.056213379
4.789733887,-9.999084473,-0.15411377,-5.397033691,0.20111084,1.803894043,-0.090637207,-0.061340332
3.471374512,-9.999084473,0.362243652,-9.999084473,0.055847168,1.897888184,0.007019043,0.428161621
2.757263184,-9.999084473,0.600280762,-9.999084473,0.071716309,1.85760498,0.186462402,0.331726074
2.616882324,-9.999084473,-0.051574707,-9.999084473,1.219177246,2.177429199,0.124206543,-0.093078613
1.11541748,-7.823791504,-0.520324707,-9.999084473,1.897888184,2.245788574,-0.03326416,-0.293273926
-1.168518066,-6.538391113,-0.538635254,-9.999084473,1.733093262,2.027282715,0.015563965,-0.516662598
-2.34161377,-9.151916504,-0.487365723,-9.999084473,1.764831543,1.923522949,0.175476074,-1.046447754
-3.183898926,-8.716125488,-0.028381348,-9.999084473,1.50970459,1.691589355,0.185241699,-1.288146973
-4.356994629,-7.691955566,-0.149230957,-9.999084473,1.231384277,1.708679199,0.066833496,-1.054992676
-5.083312988,-9.836730957,-1.172180176,-9.999084473,2.062683105,2.083435059,0.063171387,-0.688781738
-4.186096191,-9.806213379,-1.301574707,-9.999084473,2.886657715,1.556091309,0.291442871,-0.44342041
-3.088684082,-9.702453613,-1.158752441,-9.999084473,2.858581543,0.358581543,0.49407959,-0.411682129
-1.528625488,-9.989318848,-2.058410645,-9.999084473,2.848815918,-0.140686035,0.391540527,-0.803527832
0.811462402,-4.01763916,-2.521057129,-9.999084473,2.660827637,-0.495910645,0.164489746,-1.05255127
1.19720459,6.966247559,-1.913146973,-9.999084473,1.944274902,-1.394348145,0.107116699,-0.499572754
0.06072998,9.90814209,-1.643371582,-9.999084473,1.257019043,-2.018127441,0.170593262,-0.016174316
0.133972168,7.30682373,-1.701965332,-9.999084473,0.325622559,-2.184143066,0.164489746,-0.127258301
0.481872559,8.411560059,-1.373596191,-9.999084473,-1.046447754,-2.608947754,0.111999512,-0.057678223
-1.44317627,3.641052246,-1.252746582,-9.999084473,-2.225646973,-2.450256348,0.071716309,0.033874512
-4.179992676,-3.667297363,-1.20513916,-9.999084473,-3.27911377,-1.502990723,0.020446777,-0.46295166
-5.145568848,-6.792297363,-0.537414551,-9.999084473,-4.153137207,-1.427307129,0.00213623,-0.613098145
-4.97833252,-9.999084473,-0.071105957,-9.999084473,-4.453430176,-2.092590332,0.033874512,0.328063965
-4.62310791,-9.999084473,-0.273742676,-9.999084473,-4.356994629,-2.388000488,0.054626465,0.989685059
-4.702453613,-9.601135254,-0.458068848,-9.999084473,-3.450012207,-2.898254395,0.063171387,0.547790527
-4.477844238,-2.363586426,-0.89630127,-9.999084473,-1.836242676,-3.448791504,0.120544434,0.04119873
-3.270568848,-1.466369629,-1.628723145,-9.125061035,-1.06842041,-3.384094238,0.212097168,-0.148010254
-2.413635254,-6.483459473,-1.726379395,-8.890686035,-1.018371582,-3.35357666,0.264587402,-0.276184082
-3.22052002,-8.954162598,-2.020568848,-9.999084473,-0.516662598,-3.511047363,0.260925293,-0.138244629
-4.836730957,-7.047424316,-3.02520752,-9.999084473,-0.278625488,-3.718566895,0.264587402,0.010681152
-5.498352051,-8.772277832,-3.638000488,-9.999084473,-0.366516113,-4.604797363,0.296325684,-0.047912598
-5.945129395,-9.999084473,-3.860168457,-9.999084473,-0.321350098,-5.707092285,0.287780762,0.039978027
-6.982727051,-9.999084473,-3.84552002,-9.999084473,-0.826721191,-5.652160645,0.258483887,0.33416748
-7.623596191,-9.999084473,-3.430480957,-9.999084473,-1.008605957,-4.761047363,0.273132324,0.37322998
-7.229309082,-9.999084473,-3.117980957,-9.999084473,-0.080871582,-4.15435791,0.251159668,0.18157959
-5.301818848,-8.954162598,-2.839660645,-9.707336426,0.324401855,-3.794250488,0.155944824,0.234069824
-2.857971191,-9.999084473,-2.31842041,0.752868652,0.325622559,-3.840637207,0.08026123,0.29876709
-0.754699707,-8.78326416,-2.117004395,9.999694824,0.95916748,-4.399719238,0.054626465,0.351257324
1.359558105,-0.030822754,-2.457580566,9.999694824,0.716247559,-4.543762207,0.030212402,0.645446777
4.39666748,9.999694824,-2.356262207,6.364440918,-0.655822754,-4.31427002,0.032653809,0.894470215
7.553405762,9.999694824,-1.417541504,0.238952637,-1.94732666,-4.581604004,0.055847168,0.735778809
8.58001709,8.876647949,-0.899963379,-7.226867676,-3.467102051,-4.745178223,0.004577637,0.218200684
7.430114746,7.649841309,-0.593566895,-9.999084473,-4.554748535,-3.78326416,-0.058898926,-0.113830566
5.653991699,0.653991699,0.398864746,-8.348693848,-4.249572754,-2.423400879,0.02166748,0.140075684
4.43939209,-6.239318848,0.967712402,-9.242248535,-4.148254395,-1.56036377,0.143737793,0.682067871
2.972106934,-7.853088379,0.766296387,-9.999084473,-4.856262207,-1.057434082,0.108337402,0.674743652
0.710144043,-9.820861816,0.534362793,-9.999084473,-5.146789551,-1.006164551,-0.002746582,0.192565918
-0.339660645,-9.999084473,0.730895996,-9.999084473,-5.149230957,-1.422424316,-0.044250488,-0.000305176
-0.040588379,-9.999084473,1.27166748,-9.999084473,-4.769592285,-1.65802002,-0.03326416,0.199890137
-0.105285645,-9.999084473,1.331481934,-9.999084473,-3.507385254,-1.81427002,-0.028381348,0.446472168
-0.543518066,-9.999084473,0.966491699,-9.999084473,-2.366027832,-2.267150879,-0.038146973,0.480651855
0.00579834,-7.862854004,0.741882324,-9.999084473,-1.706848145,-2.766418457,-0.063781738,0.544128418
0.079040527,-5.589904785,0.751647949,-9.999084473,-1.338195801,-3.39630127,-0.090637207,0.632019043
-2.027893066,-8.406066895,0.74798584,-9.999084473,-1.819152832,-4.059143066,-0.097961426,0.566101074
-4.872131348,-9.78302002,0.45135498,-9.999084473,-2.193908691,-4.317932129,-0.096740723,0.612487793
-7.160949707,-5.338439941,0.313415527,-9.999084473,-1.095275879,-4.641418457,-0.132141113,0.660095215
-8.23638916,-4.523010254,0.400085449,-9.999084473,0.238952637,-5.281066895,-0.20904541,0.577087402
-7.911682129,-7.862854004,0.270690918,-1.062316895,0.618591309,-5.489807129,-0.259094238,0.429382324
-6.891174316,-6.714172363,0.35369873,6.420593262,0.486755371,-5.166320801,-0.202941895,0.401306152
-5.687561035,1.061706543,0.478210449,3.588562012,-0.367736816,-4.944152832,-0.083312988,0.585632324
-4.070129395,4.462585449,-0.102844238,3.028259277,-1.797180176,-5.082092285,-0.058898926,0.58807373
-1.07208252,8.566589355,-0.738830566,7.939147949,-2.127990723,-5.255432129,-0.165100098,0.17791748
2.741394043,7.503356934,-0.555725098,5.926208496,-1.09161377,-5.300598145,-0.238342285,-0.339660645
4.836120605,-0.751037598,0.14251709,3.32244873,0.000915527,-4.925842285,-0.15045166,-0.36529541
4.843444824,-7.877502441,0.566101074,9.024353027,0.527038574,-3.872375488,0.010681152,0.180358887
5.61126709,-9.999084473,0.599060059,9.999694824,0.407409668,-2.88482666,0.072937012,0.512390137
6.413269043,-9.999084473,0.597839355,7.522888184,0.069274902,-2.077941895,0.011901855,0.423278809
4.804382324,-9.999084473,0.815124512,6.309509277,0.234069824,-0.773010254,-0.054016113,0.452575684
2.378845215,-9.999084473,1.463317871,9.999694824,0.345153809,0.328063965,-0.057678223,0.468444824
0.750427246,-9.999084473,2.142028809,9.999694824,0.108337402,0.629577637,-0.035705566,0.57220459
-0.69732666,-9.999084473,2.651062012,9.999694824,0.331726074,0.483093262,-0.057678223,0.855407715
-2.633361816,-9.864807129,3.484802246,9.999694824,0.584411621,0.372009277,-0.138244629,0.694274902
-4.415588379,-6.034240723,4.007263184,9.421081543,-0.067443848,0.893249512,-0.196838379,0.317077637
-4.617004395,-8.091125488,3.484802246,6.479187012,-1.000061035,1.585388184,-0.15045166,0.31829834
-4.062805176,-9.999084473,2.652282715,1.344909668,-1.434631348,1.60736084,-0.071105957,0.596618652
-4.60723877,-9.999084473,1.836853027,-3.635559082,-1.253967285,1.066589355,-0.09185791,0.606384277
-5.378723145,-9.999084473,0.867614746,0.719909668,-0.298156738,1.100769043,-0.180969238,0.339050293
-4.256896973,-9.999084473,-0.027160645,9.999694824,0.653991699,2.073669434,-0.19317627,0.458679199
-3.25958252,-9.999084473,-0.597229004,9.999694824,0.950622559,2.382507324,-0.100402832,0.566101074
-4.940490723,-9.999084473,-0.840148926,9.999694824,1.141052246,2.34588623,-0.021057129,0.404968262
-6.636047363,-9.999084473,-0.948791504,2.260437012,1.121520996,3.053894043,-0.002746582,0.519714355
-5.792541504,-9.999084473,-1.161193848,-5.945129395,0.734558105,3.56048584,0.000915527,0.47088623
-3.972473145,-9.999084473,-1.511535645,-6.343078613,0.426940918,3.22479248,0.00579834,0.154724121
-2.832336426,-9.999084473,-1.407775879,-3.706359863,-0.293273926,2.924499512,-0.003967285,0.059509277
-1.340637207,-9.999084473,-0.610656738,-6.279602051,-1.253967285,3.401794434,-0.01739502,0.203552246
1.320495605,-9.999084473,0.280456543,-4.678039551,-1.095275879,3.831481934,-0.01373291,0.559997559
3.874206543,-9.999084473,1.144714355,1.376647949,-0.196838379,2.936706543,-0.019836426,0.922546387
5.046081543,-9.999084473,2.073669434,-0.454406738,0.31463623,1.628112793,-0.065002441,1.069030762
5.168151855,-9.999084473,2.428894043,-5.803527832,0.948181152,1.484069824,-0.106506348,0.812683105
5.241394043,-9.999084473,1.901550293,-4.619445801,1.680603027,1.758728027,-0.108947754,0.328063965
5.08026123,-9.999084473,1.131286621,4.800720215,1.795349121,1.387634277,-0.093078613,0.290222168
4.485778809,-9.999084473,0.57220459,9.999694824,1.723327637,0.57220459,-0.100402832,0.516052246
4.172058105,-9.999084473,0.503845215,9.999694824,1.409606934,0.262145996,-0.13092041,0.468444824
3.788757324,-9.999084473,1.006774902,9.999694824,0.555114746,-0.065002441,-0.155334473,0.332946777
3.422546387,-9.999084473,1.528015137,9.999694824,0.203552246,-0.91583252,-0.139465332,0.332946777
3.157653809,-9.999084473,1.404724121,9.999694824,0.755310059,-1.452941895,-0.09552002,0.444030762
2.422790527,-9.999084473,0.690612793,3.338317871,1.363220215,-1.900939941,-0.065002441,0.501403809
1.885681152,-9.999084473,-0.143127441,3.156433105,1.672058105,-2.613830566,-0.062561035,0.448913574
2.364196777,-9.999084473,-0.898742676,9.999694824,1.415710449,-2.676086426,-0.057678223,0.475769043
2.924499512,-9.999084473,-1.653137207,9.999694824,0.625915527,-1.378479004,-0.040588379,0.586853027
2.900085449,-9.999084473,-2.038879395,9.999694824,0.424499512,0.093688965,-0.043029785,0.625915527
3.288269043,-9.999084473,-1.728820801,9.999694824,0.994567871,0.872497559,-0.050354004,0.624694824
3.334655762,-9.999084473,-1.151428223,9.999694824,1.033630371,1.329040527,-0.041809082,0.57220459
2.941589355,-9.999084473,-1.015930176,5.109558105,0.348815918,1.425476074,-0.006408691,0.479431152
3.50189209,-9.999084473,-1.581115723,-4.83795166,-0.259094238,0.82611084,0.059509277,0.409851074
3.94744873,-9.999084473,-2.038879395,-8.847961426,-0.481262207,0.22064209,0.105895996,0.323181152
3.75213623,-9.999084473,-1.83013916,-3.247375488,-0.044250488,0.86517334,0.101013184,0.278015137
4.486999512,-9.999084473,-1.444396973,8.467712402,0.906677246,1.956481934,0.066833496,0.35369873
5.774841309,-9.999084473,-1.212463379,9.999694824,1.719665527,1.540222168,0.022888184,0.403747559
6.045837402,-9.999084473,-1.102600098,7.953796387,2.60345459,0.573425293,-0.034484863,0.273132324
6.286315918,-9.999084473,-1.089172363,1.547546387,3.533630371,1.788024902,-0.094299316,0.165710449
6.336364746,-9.999084473,-1.188049316,-3.916320801,3.58001709,4.678649902,-0.113830566,0.263366699
5.667419434,-9.999084473,-0.998840332,-9.336242676,2.592468262,5.805358887,-0.077209473,0.175476074
4.557800293,-9.999084473,-0.422668457,-9.682922363,1.359558105,4.456481934,-0.051574707,0.011901855
2.742614746,-9.999084473,0.046081543,-2.713928223,0.37322998,2.760925293,-0.09552002,0.253601074
0.96282959,-9.999084473,0.15838623,1.684265137,-0.243225098,2.641296387,-0.152893066,0.486755371
0.00213623,-9.999084473,0.121765137,-2.541809082,-0.792541504,2.948913574,-0.129699707,0.386657715
-0.628967285,-9.999084473,-0.063781738,-6.734924316,-1.356506348,1.202087402,-0.03326416,0.326843262
-1.555480957,-9.999084473,-0.757141113,-9.999084473,-1.660461426,-1.015930176,0.02166748,0.268249512
-3.114318848,-9.999084473,-1.571350098,-9.999084473,-1.988830566,-1.07208252,-0.005187988,-0.054016113
-4.99786377,-9.999084473,-1.874084473,-8.745422363,-2.613830566,-0.165100098,0.004577637,-0.335998535
-6.18927002,-9.999084473,-1.67388916,-8.546447754,-2.977600098,-0.414123535,0.098571777,-0.165100098
-6.571350098,-9.999084473,-1.340637207,-9.999084473,-2.57232666,-0.796203613,0.154724121,-0.022277832
-7.063293457,-9.999084473,-1.250305176,-8.961486816,-1.942443848,0.246276855,0.072937012,-0.268859863
-6.512756348,-9.999084473,-1.108703613,-3.265686035,-1.627502441,0.343933105,-0.060119629,-0.270080566
-4.156799316,-9.999084473,-1.022033691,-3.72833252,-1.430969238,-1.485900879,-0.084533691,-0.244445801
-2.169494629,-9.999084473,-1.481018066,-7.882385254,-1.242980957,-3.168029785,-0.011291504,-0.610656738
-1.222229004,-9.999084473,-2.265930176,-9.999084473,-1.321105957,-3.729553223,0.015563965,-0.809631348
0.850524902,-9.999084473,-2.679748535,-9.999084473,-1.280822754,-4.437561035,-0.025939941,-0.781555176
3.505554199,-9.999084473,-2.003479004,-7.777404785,-0.646057129,-5.140686035,-0.05645752,-0.685119629
4.753112793,-9.999084473,-0.724182129,0.362243652,-0.044250488,-4.101867676,-0.054016113,-0.54107666
4.996032715,-9.999084473,-0.15045166,0.330505371,0.009460449,-1.385803223,-0.03692627,-0.442199707
4.489440918,-9.999084473,-0.397033691,-0.361633301,-0.104064941,2.89276123,-0.01739502,-0.377502441
2.983093262,-9.999084473,-0.419006348,0.348815918,-0.148010254,7.493591309,-0.028381348,-0.440979004
2.093200684,-9.999084473,0.105895996,-4.866027832,-0.127258301,8.057556152,-0.065002441,-0.499572754
2.035827637,-9.999084473,0.385437012,-8.725891113,0.037536621,4.628601074,-0.057678223,-0.613098145
1.149597168,-9.999084473,0.462341309,-7.635803223,0.230407715,2.54486084,-0.022277832,-0.807189941
-0.200500488,-9.999084473,0.935974121,0.583190918,0.289001465,2.294616699,-0.045471191,-0.71685791
-0.356750488,-9.999084473,1.526794434,4.949645996,0.072937012,1.194763184,-0.094299316,-0.621643066
0.682067871,-9.999084473,1.592712402,0.425720215,-0.261535645,-0.867004395,-0.105285645,-0.738830566
1.897888184,-9.999084473,1.50970459,-0.998840332,-0.128479004,-1.856994629,-0.117492676,-0.676574707
1.29486084,-9.999084473,1.742858887,3.750915527,0.384216309,-1.394348145,-0.15045166,-0.517883301
-2.290344238,-9.999084473,1.960144043,2.273864746,0.580749512,-0.499572754,-0.144348145,-0.570373535
-5.61920166,-9.999084473,1.797790527,-2.359924316,0.312194824,0.972595215,-0.118713379,-0.72052002
-5.71685791,-9.999084473,1.075134277,-1.633605957,-0.27130127,0.623474121,-0.108947754,-0.787658691
-4.862365723,-9.999084473,0.577087402,-2.036437988,-0.89263916,-2.210998535,-0.068664551,-0.79498291
-5.282287598,-9.999084473,0.595397949,-6.65802002,-1.031799316,-2.726135254,-0.01739502,-0.882873535
-4.91973877,-7.854309082,0.41229248,-8.609924316,-0.868225098,-1.098937988,-0.022277832,-0.881652832
-1.825256348,-3.194885254,0.265808105,-9.999084473,-0.940246582,-1.421203613,-0.043029785,-0.73638916
1.777038574,-5.967102051,0.444030762,-9.999084473,-1.054992676,-3.027648926,-0.028381348,-0.538635254
3.500671387,-8.583068848,0.542907715,-9.999084473,-1.012268066,-3.559875488,-0.028381348,-0.312805176
3.561706543,-7.234191895,0.257263184,-9.999084473,-0.946350098,-3.293762207,-0.062561035,-0.333557129
3.683776855,-8.659973145,0.132751465,-9.999084473,-0.963439941,-2.53326416,-0.073547363,-0.56060791
3.717956543,-9.999084473,0.518493652,-9.999084473,-1.377258301,-1.289367676,-0.046691895,-0.729064941
2.485046387,-9.999084473,0.903015137,-9.999084473,-1.948547363,0.218200684,-0.012512207,-0.672912598
0.909118652,-9.999084473,1.31072998,-9.999084473,-2.135314941,0.840759277,0.000915527,-0.477600098
-0.577697754,-9.999084473,1.806335449,-9.86114502,-1.932678223,1.794128418,-0.006408691,-0.54107666
-0.885314941,-9.999084473,2.214050293,-9.186096191,-1.378479004,3.601989746,0.02532959,-0.713195801
0.633239746,-8.061828613,2.663269043,-9.999084473,-0.793762207,2.743835449,0.130310059,-0.688781738
1.064147949,-0.440979004,2.806091309,-9.999084473,-0.690002441,0.441589355,0.208435059,-0.630187988
-0.64239502,2.704772949,2.475280762,-2.77130127,-0.309143066,-0.127258301,0.185241699,-0.679016113
-1.592102051,-0.659484863,2.184753418,6.733093262,0.639343262,-0.751037598,0.152282715,-0.770568848
-1.875305176,-6.378479004,1.87713623,6.191101074,0.755310059,-2.074279785,0.176696777,-0.611877441
-3.50982666,-9.999084473,1.31439209,-0.01739502,-0.127258301,-2.001037598,0.192565918,-0.387268066
-4.641418457,-9.999084473,1.155700684,-6.340637207,-0.743713379,0.179138184,0.146179199,-0.429992676
-4.996643066,-9.999084473,1.552429199,-9.999084473,-1.056213379,2.878112793,0.094909668,-0.436096191
-6.256408691,-9.999084473,1.752624512,-9.999084473,-1.242980957,3.672790527,0.082702637,-0.450744629
-6.019592285,-9.999084473,1.706237793,-9.999084473,-1.179504395,3.153991699,0.08392334,-0.620422363
-3.531799316,-9.999084473,1.767272949,-9.999084473,-1.178283691,3.295593262,0.066833496,-0.543518066
-1.959533691,-9.999084473,1.598815918,-9.132385254,-0.963439941,4.036560059,0.049743652,-0.217590332
-1.440734863,-9.999084473,1.103210449,-9.498596191,-0.199279785,4.445495605,0.049743652,-0.018615723
-0.68145752,-9.999084473,0.860290527,-9.999084473,0.310974121,3.569030762,0.052185059,-0.002746582
-0.687561035,-9.999084473,0.910339355,-7.770080566,0.445251465,1.289978027,0.054626465,-0.069885254
-0.373840332,-9.999084473,1.264343262,-0.702209473,0.795593262,-0.289611816,0.074157715,-0.117492676
0.888366699,-9.999084473,2.01751709,-1.349182129,1.100769043,-2.076721191,0.098571777,-0.082092285
0.813903809,-9.999084473,2.513122559,-4.165344238,1.62689209,-4.825744629,0.09979248,0.077819824
0.813903809,-9.999084473,2.602233887,0.144958496,2.68157959,-7.065734863,0.090026855,0.157165527
2.91595459,-9.999084473,2.835388184,5.02166748,3.08807373,-8.799133301,0.070495605,0.036315918
5.079040527,-9.999084473,3.216247559,0.761413574,2.371520996,-8.553771973,0.046081543,0.043640137
5.093688965,-9.999084473,3.343200684,-6.324768066,1.535339355,-5.171203613,0.063171387,0.137634277
3.768005371,-9.999084473,3.444519043,-8.82598877,0.917663574,-3.323059082,0.108337402,0.082702637
3.227233887,-9.999084473,3.760681152,-5.194396973,0.557556152,-5.444641113,0.102233887,0.076599121
3.343200684,-3.788146973,3.96697998,-5.01739502,0.569763184,-7.108459473,0.071716309,0.079040527
2.160339355,-2.114562988,4.042663574,-7.621154785,0.450134277,-5.631408691,0.104675293,0.00579834
0.19744873,-6.605529785,3.808288574,-4.922180176,0.230407715,-4.734191895,0.151062012,0.079040527
-0.240783691,-9.791564941,3.141784668,-3.82232666,0.346374512,-6.086730957,0.113220215,0.249938965
-0.533752441,-9.999084473,2.508239746,-6.583557129,0.12298584,-6.612854004,0.043640137,0.269470215
-1.93145752,-9.999084473,2.341003418,-5.660705566,-0.592346191,-6.151428223,0.042419434,0.221862793
-2.583312988,-9.999084473,2.293395996,-7.90802002,-0.981750488,-5.648498535,0.085144043,0.307312012
-2.511291504,-9.999084473,1.845397949,-9.50592041,-1.24420166,-3.399963379,0.09979248,0.297546387
-1.84967041,-9.999084473,1.253356934,-7.12310791,-1.65435791,-2.754211426,0.069274902,0.143737793
-0.752258301,-9.999084473,0.92010498,-8.41583252,-1.738586426,-5.470275879,0.052185059,0.196228027
-0.483703613,-9.999084473,0.989685059,-9.728088379,-1.733703613,-5.637512207,0.093688965,0.292663574
0.081481934,-9.999084473,1.144714355,-9.879455566,-1.846008301,-3.336486816,0.147399902,0.221862793
1.921081543,-9.999084473,1.043395996,-9.999084473,-1.495666504,-2.994689941,0.159606934,0.210876465
2.972106934,-9.999084473,0.613708496,-9.999084473,-1.004943848,-2.388000488,0.174255371,0.340270996
3.112487793,-9.999084473,0.113220215,-9.999084473,-0.956115723,-0.276184082,0.223083496,0.406188965
4.331970215,-9.999084473,0.028991699,-9.999084473,-0.758361816,0.668640137,0.245056152,0.280456543
4.959411621,-9.999084473,0.330505371,-9.999084473,-0.331115723,0.378112793,0.219421387,0.08026123
4.346618652,-9.999084473,0.866394043,-9.999084473,-0.055236816,1.410827637,0.20111084,-0.067443848
4.789733887,-9.999084473,1.37298584,-9.999084473,0.391540527,3.14666748,0.202331543,-0.106506348
6.006774902,-9.999084473,1.805114746,-9.999084473,0.690612793,2.753601074,0.179138184,0.022888184
7.204284668,-9.999084473,2.29095459,-9.999084473,0.229187012,2.239685059,0.152282715,0.184020996
7.914733887,-9.999084473,2.647399902,-8.696594238,-0.315246582,3.113708496,0.140075684,0.203552246
7.461853027,-9.999084473,2.953796387,-3.788146973,-0.244445801,4.600524902,0.109558105,0.143737793
5.992126465,-9.999084473,2.702331543,-5.940246582,0.237731934,7.203063965,0.065612793,0.133972168
4.04510498,-9.999084473,1.70135498,-5.300598145,1.020202637,9.018249512,0.030212402,0.190124512
1.83807373,-9.999084473,0.999450684,1.225280762,1.951599121,8.941345215,-0.001525879,0.246276855
-0.199279785,-9.999084473,1.010437012,1.283874512,2.81463623,8.246765137,-0.022277832,0.213317871
-1.38458252,-9.999084473,1.17767334,-2.761535645,3.59588623,5.849304199,-0.018615723,0.226745605
-1.723937988,-9.999084473,1.512145996,-1.841125488,3.858337402,2.098083496,-0.003967285,0.31463623
-0.185852051,-9.999084473,1.78314209,-3.967590332,3.254089355,-0.454406738,0.008239746,0.400085449
2.477722168,-9.999084473,0.540466309,-7.997131348,2.275085449,-1.274719238,0.010681152,0.483093262
4.319763184,-9.999084473,-1.549377441,-9.999084473,1.475524902,-1.355285645,0.003356934,0.409851074
4.35760498,-9.999084473,-1.394348145,-9.999084473,1.165466309,-1.007385254,-0.002746582,0.273132324
3.112487793,-9.999084473,0.629577637,-9.999084473,1.308288574,-0.110168457,-0.007629395,0.291442871
2.127380371,-9.999084473,1.097106934,-9.999084473,1.211853027,1.200866699,-0.021057129,0.473327637
1.445007324,-9.999084473,-0.410461426,-9.999084473,0.517272949,3.204040527,-0.046691895,0.682067871
0.801696777,-9.999084473,-1.980285645,-9.999084473,-0.220031738,5.811462402,-0.079650879,0.668640137
